datetime,open,high,low,close,volume
2025-04-03 12:00:00,4.47,4.48,4.38,4.46,183447.0
2025-04-03 16:00:00,4.5,4.54,4.46,4.53,114819.0
2025-04-03 20:00:00,4.54,4.57,4.51,4.57,143950.0
2025-04-04 00:00:00,4.56,4.56,4.54,4.56,10510.0
2025-04-04 04:00:00,4.54,4.6,4.54,4.58,185559.0
2025-04-04 08:00:00,4.6,4.62,4.4,4.44,186592.0
2025-04-04 12:00:00,4.42,4.57,4.4,4.53,140133.0
2025-04-04 16:00:00,4.52,4.59,4.47,4.54,90742.0
2025-04-04 20:00:00,4.56,4.6,4.55,4.56,123472.0
2025-04-05 00:00:00,4.59,4.6,4.55,4.56,37748.0
2025-04-05 04:00:00,4.55,4.61,4.55,4.61,127450.0
2025-04-05 08:00:00,4.62,4.64,4.57,4.58,114758.0
2025-04-05 12:00:00,4.57,4.57,4.46,4.48,120614.0
2025-04-05 16:00:00,4.48,4.5,4.44,4.47,265679.0
2025-04-05 20:00:00,4.48,4.5,4.44,4.5,45183.0
2025-04-06 00:00:00,4.49,4.51,4.45,4.45,85315.0
2025-04-06 04:00:00,4.46,4.49,4.43,4.43,39564.0
2025-04-06 08:00:00,4.42,4.46,4.36,4.4,49312.0
2025-04-06 12:00:00,4.4,4.4,4.2,4.29,116846.0
2025-04-06 16:00:00,4.28,4.28,3.98,4.04,343215.0
2025-04-06 20:00:00,4.05,4.05,3.86,3.98,112905.0
2025-04-07 00:00:00,3.97,4.03,3.82,3.88,170321.0
2025-04-07 04:00:00,3.92,3.95,3.6,3.81,458713.0
2025-04-07 08:00:00,3.81,3.96,3.79,3.91,255204.0
2025-04-07 12:00:00,3.92,4.27,3.91,4.14,421439.0
2025-04-07 16:00:00,4.15,4.18,4.1,4.13,217746.0
2025-04-07 20:00:00,4.14,4.22,4.14,4.2,412957.0
2025-04-08 00:00:00,4.18,4.3,4.16,4.24,112903.0
2025-04-08 04:00:00,4.24,4.25,4.14,4.16,289545.0
2025-04-08 08:00:00,4.16,4.23,4.13,4.23,517094.0
2025-04-08 12:00:00,4.23,4.25,4.1,4.15,678669.0
2025-04-08 16:00:00,4.13,4.14,4.01,4.03,347528.0
2025-04-08 20:00:00,4.03,4.06,3.97,3.99,285710.0
2025-04-09 00:00:00,4.02,4.06,3.84,4.02,221630.0
2025-04-09 04:00:00,4.04,4.11,4.02,4.09,114963.0
2025-04-09 08:00:00,4.08,4.12,4.04,4.05,61916.0
2025-04-09 12:00:00,4.04,4.19,4.01,4.15,285981.0
2025-04-09 16:00:00,4.16,4.43,4.16,4.4,473844.0
2025-04-09 20:00:00,4.4,4.44,4.36,4.39,171605.0
2025-04-10 00:00:00,4.38,4.39,4.26,4.29,81700.0
2025-04-10 04:00:00,4.28,4.34,4.26,4.3,38691.0
2025-04-10 08:00:00,4.3,4.31,4.27,4.28,71370.0
2025-04-10 12:00:00,4.28,4.33,4.14,4.15,119499.0
2025-04-10 16:00:00,4.16,4.25,4.14,4.23,187224.0
2025-04-10 20:00:00,4.23,4.28,4.22,4.26,130671.0
2025-04-11 00:00:00,4.26,4.36,4.25,4.34,125392.0
2025-04-11 04:00:00,4.35,4.39,4.33,4.38,86939.0
2025-04-11 08:00:00,4.37,4.41,4.35,4.38,66508.0
2025-04-11 12:00:00,4.38,4.47,4.36,4.46,363346.0
2025-04-11 16:00:00,4.46,4.51,4.43,4.5,201613.0
2025-04-11 20:00:00,4.5,4.51,4.45,4.45,71731.0
2025-04-12 00:00:00,4.44,4.45,4.4,4.41,46425.0
2025-04-12 04:00:00,4.4,4.45,4.38,4.44,74791.0
2025-04-12 08:00:00,4.44,4.53,4.44,4.49,176597.0
2025-04-12 12:00:00,4.49,4.67,4.48,4.64,231819.0
2025-04-12 16:00:00,4.64,4.68,4.57,4.63,303542.0
2025-04-12 20:00:00,4.63,4.66,4.62,4.63,86641.0
2025-04-13 00:00:00,4.63,4.66,4.59,4.62,58820.0
2025-04-13 04:00:00,4.6,4.6,4.5,4.56,272703.0
2025-04-13 08:00:00,4.55,4.58,4.51,4.53,56971.0
2025-04-13 12:00:00,4.53,4.56,4.45,4.49,452103.0
2025-04-13 16:00:00,4.48,4.62,4.32,4.38,176296.0
2025-04-13 20:00:00,4.38,4.45,4.32,4.42,215887.0
2025-04-14 00:00:00,4.42,4.52,4.41,4.46,56507.0
2025-04-14 04:00:00,4.42,4.49,4.1,4.44,173403.0
2025-04-14 08:00:00,4.44,4.55,4.42,4.55,76053.0
2025-04-14 12:00:00,4.55,4.58,4.38,4.38,127444.0
2025-04-14 16:00:00,4.39,4.46,4.36,4.42,186109.0
2025-04-14 20:00:00,4.42,4.45,4.39,4.43,148106.0
2025-04-15 00:00:00,4.41,4.48,4.38,4.47,68672.0
2025-04-15 04:00:00,4.48,4.51,4.45,4.49,135201.0
2025-04-15 08:00:00,4.49,4.51,4.41,4.44,96763.0
2025-04-15 12:00:00,4.44,4.5,4.39,4.45,217460.0
2025-04-15 16:00:00,4.45,4.46,4.32,4.35,150138.0
2025-04-15 20:00:00,4.36,4.39,4.33,4.36,98292.0
