datetime,open,high,low,close,volume
2025-09-24 09:15:00,2.8737,2.8753,2.8724,2.8741,341274.6
2025-09-24 09:20:00,2.874,2.874,2.8717,2.8738,248060.8
2025-09-24 09:25:00,2.8738,2.8747,2.8709,2.8736,317820.3
2025-09-24 09:30:00,2.8735,2.8795,2.8731,2.877,447762.0
2025-09-24 09:35:00,2.8769,2.8802,2.8765,2.8782,399977.2
2025-09-24 09:40:00,2.8781,2.8791,2.876,2.8786,374995.1
2025-09-24 09:45:00,2.8787,2.8796,2.8753,2.8766,286268.8
2025-09-24 09:50:00,2.8765,2.8786,2.8746,2.8765,308942.2
2025-09-24 09:55:00,2.8765,2.8773,2.874,2.8746,456640.7
2025-09-24 10:00:00,2.8745,2.8765,2.8724,2.8724,482404.5
2025-09-24 10:05:00,2.8724,2.8758,2.8711,2.8738,493576.8
2025-09-24 10:10:00,2.8739,2.875,2.8718,2.8725,288708.6
2025-09-24 10:15:00,2.8726,2.8738,2.8717,2.8728,278586.9
2025-09-24 10:20:00,2.873,2.8752,2.8721,2.8731,316398.6
2025-09-24 10:25:00,2.8727,2.8734,2.8695,2.8702,290381.1
2025-09-24 10:30:00,2.8702,2.8743,2.869,2.8723,425386.2
2025-09-24 10:35:00,2.8724,2.8747,2.872,2.8737,326386.3
2025-09-24 10:40:00,2.8735,2.8748,2.8713,2.8717,291007.7
2025-09-24 10:45:00,2.8716,2.8731,2.8704,2.8704,247948.2
2025-09-24 10:50:00,2.8705,2.8737,2.8687,2.8727,265867.6
2025-09-24 10:55:00,2.8727,2.8752,2.8713,2.8738,347391.9
2025-09-24 11:00:00,2.8738,2.8765,2.8725,2.8761,323191.6
2025-09-24 11:05:00,2.8761,2.8814,2.8759,2.8807,349619.1
2025-09-24 11:10:00,2.8807,2.8853,2.8807,2.8826,379424.8
2025-09-24 11:15:00,2.8827,2.8851,2.8814,2.8816,398431.3
2025-09-24 11:20:00,2.8816,2.8826,2.8792,2.8796,409195.0
2025-09-24 11:25:00,2.8797,2.88,2.877,2.8776,258723.5
2025-09-24 11:30:00,2.8777,2.8812,2.8773,2.879,665705.0
2025-09-24 11:35:00,2.8792,2.8829,2.8768,2.8775,493458.0
2025-09-24 11:40:00,2.8776,2.8797,2.8759,2.8794,329360.7
2025-09-24 11:45:00,2.8794,2.8828,2.8784,2.8828,352523.7
2025-09-24 11:50:00,2.8825,2.883,2.8763,2.8786,375417.0
2025-09-24 11:55:00,2.8786,2.8819,2.8777,2.8814,476484.7
2025-09-24 12:00:00,2.8814,2.8878,2.8811,2.8859,665119.2
2025-09-24 12:05:00,2.8859,2.8872,2.8837,2.8846,514183.8
2025-09-24 12:10:00,2.8846,2.8886,2.8838,2.887,381740.2
2025-09-24 12:15:00,2.8871,2.8888,2.8853,2.8857,423657.1
2025-09-24 12:20:00,2.8856,2.8865,2.8819,2.8842,497607.1
2025-09-24 12:25:00,2.8843,2.8851,2.8794,2.8802,570287.2
2025-09-24 12:30:00,2.8803,2.8846,2.8796,2.8829,441514.3
2025-09-24 12:35:00,2.8829,2.8838,2.8815,2.8822,342543.1
2025-09-24 12:40:00,2.8822,2.885,2.8822,2.8837,357833.0
2025-09-24 12:45:00,2.8835,2.8836,2.8802,2.8809,274484.5
2025-09-24 12:50:00,2.881,2.8815,2.8759,2.8783,566270.4
2025-09-24 12:55:00,2.8782,2.8796,2.8771,2.8779,263878.6
