datetime,open,high,low,close,volume
2025-09-24 09:15:00,210.14,210.45,210.03,210.26,6706.62
2025-09-24 09:20:00,210.26,210.4,210.05,210.36,10423.043
2025-09-24 09:25:00,210.37,210.48,209.83,210.38,10326.771
2025-09-24 09:30:00,210.39,211.0,210.38,210.7,11251.453
2025-09-24 09:35:00,210.7,211.18,210.62,211.06,12528.317
2025-09-24 09:40:00,211.06,211.06,210.56,210.68,7166.638
2025-09-24 09:45:00,210.67,210.93,210.47,210.55,7763.654
2025-09-24 09:50:00,210.55,211.0,210.55,210.95,5778.124
2025-09-24 09:55:00,210.95,211.02,210.77,210.98,6374.83
2025-09-24 10:00:00,210.98,211.18,210.73,211.02,16450.108
2025-09-24 10:05:00,211.01,211.31,210.73,211.27,9722.055
2025-09-24 10:10:00,211.26,211.47,210.9,210.93,7973.009
2025-09-24 10:15:00,210.92,211.13,210.82,211.12,4526.043
2025-09-24 10:20:00,211.13,211.35,210.87,210.88,9631.729
2025-09-24 10:25:00,210.88,210.96,210.21,210.23,11916.88
2025-09-24 10:30:00,210.22,210.79,210.12,210.48,8988.029
2025-09-24 10:35:00,210.49,210.64,210.41,210.55,5226.759
2025-09-24 10:40:00,210.55,210.6,210.32,210.35,4546.113
2025-09-24 10:45:00,210.34,210.6,210.24,210.5,4805.792
2025-09-24 10:50:00,210.49,210.86,210.4,210.78,6065.796
2025-09-24 10:55:00,210.78,211.0,210.64,210.9,5679.323
2025-09-24 11:00:00,210.9,211.23,210.73,211.04,7096.132
2025-09-24 11:05:00,211.05,211.32,210.99,211.28,6794.485
2025-09-24 11:10:00,211.28,212.5,211.27,212.16,19698.643
2025-09-24 11:15:00,212.16,212.55,212.01,212.01,16406.122
2025-09-24 11:20:00,212.0,212.6,211.9,212.56,10860.169
2025-09-24 11:25:00,212.55,212.57,212.03,212.05,8729.542
2025-09-24 11:30:00,212.04,212.53,212.02,212.28,15633.509
2025-09-24 11:35:00,212.28,212.48,211.71,211.81,9894.193
2025-09-24 11:40:00,211.81,212.22,211.6,212.17,6883.996
2025-09-24 11:45:00,212.16,212.6,211.88,212.6,16305.472
2025-09-24 11:50:00,212.59,212.6,211.85,212.0,9570.369
2025-09-24 11:55:00,212.01,212.39,211.93,212.35,5019.142
2025-09-24 12:00:00,212.36,213.4,212.32,212.96,21418.377
2025-09-24 12:05:00,212.96,213.03,212.52,212.64,16305.313
2025-09-24 12:10:00,212.65,212.89,212.54,212.79,10622.883
2025-09-24 12:15:00,212.8,212.97,212.5,212.51,6214.978
2025-09-24 12:20:00,212.51,212.57,212.14,212.34,8586.2
2025-09-24 12:25:00,212.33,212.5,212.21,212.22,3857.585
2025-09-24 12:30:00,212.22,212.73,212.21,212.59,7980.405
2025-09-24 12:35:00,212.59,212.87,212.3,212.33,3832.032
2025-09-24 12:40:00,212.33,212.66,212.33,212.57,5135.421
2025-09-24 12:45:00,212.56,212.73,212.3,212.4,5138.193
2025-09-24 12:50:00,212.41,212.43,211.8,211.88,9832.497
2025-09-24 12:55:00,211.89,212.15,211.79,211.95,3695.42
2025-09-24 13:00:00,211.96,212.13,211.76,212.12,5746.252
2025-09-24 13:05:00,212.12,212.26,211.8,211.96,5173.364
2025-09-24 13:10:00,211.95,212.18,211.47,211.79,7807.606
2025-09-24 13:15:00,211.79,212.13,211.55,212.06,5625.436
2025-09-24 13:20:00,212.05,212.37,211.81,212.19,6790.136
2025-09-24 13:25:00,212.18,212.34,211.93,211.96,5233.632
2025-09-24 13:30:00,211.95,212.47,211.7,212.25,11587.133
2025-09-24 13:35:00,212.26,212.58,211.68,212.3,14685.254
2025-09-24 13:40:00,212.29,213.14,212.25,212.41,13486.996
2025-09-24 13:45:00,212.42,213.01,212.24,212.41,8819.607
2025-09-24 13:50:00,212.4,212.46,211.87,212.15,7003.256
2025-09-24 13:55:00,212.16,212.25,211.43,211.62,14141.696
2025-09-24 14:00:00,211.61,212.44,211.41,212.34,9834.932
2025-09-24 14:05:00,212.35,212.35,211.69,212.04,7811.54
2025-09-24 14:10:00,212.05,212.56,212.05,212.39,6967.522
2025-09-24 14:15:00,212.39,212.82,212.38,212.74,16593.6
2025-09-24 14:20:00,212.73,213.3,212.37,212.96,10007.935
2025-09-24 14:25:00,212.95,213.82,212.89,213.41,11386.312
2025-09-24 14:30:00,213.41,213.92,213.14,213.32,10463.756
2025-09-24 14:35:00,213.33,213.71,213.15,213.45,22782.167
2025-09-24 14:40:00,213.45,214.17,213.4,214.14,11044.34
2025-09-24 14:45:00,214.14,215.05,213.83,215.0,31651.243
2025-09-24 14:50:00,215.0,216.24,214.96,215.76,55460.633
2025-09-24 14:55:00,215.75,215.97,215.43,215.61,21711.147
2025-09-24 15:00:00,215.62,216.05,215.06,215.13,49151.504
2025-09-24 15:05:00,215.13,215.38,214.52,214.82,26555.338
2025-09-24 15:10:00,214.81,215.07,214.5,214.66,19429.182
2025-09-24 15:15:00,214.67,215.52,214.67,214.91,29915.478
2025-09-24 15:20:00,214.91,215.54,214.85,215.33,21951.5
2025-09-24 15:25:00,215.33,215.47,215.04,215.19,18676.402
2025-09-24 15:30:00,215.18,215.29,214.65,214.74,16470.284
2025-09-24 15:35:00,214.75,215.38,214.53,214.76,21400.972
2025-09-24 15:40:00,214.76,214.97,214.39,214.45,16245.257
2025-09-24 15:45:00,214.46,214.53,214.0,214.17,23659.24
2025-09-24 15:50:00,214.18,214.23,213.28,214.1,27063.206
2025-09-24 15:55:00,214.09,214.1,213.34,213.61,11172.805
2025-09-24 16:00:00,213.6,213.85,213.29,213.45,8048.701
2025-09-24 16:05:00,213.46,213.66,213.25,213.43,10999.064
2025-09-24 16:10:00,213.43,213.72,213.21,213.35,14477.251
2025-09-24 16:15:00,213.35,213.94,213.26,213.67,6805.183
2025-09-24 16:20:00,213.66,214.11,213.5,213.9,6670.387
2025-09-24 16:25:00,213.89,214.09,213.71,213.88,10837.898
2025-09-24 16:30:00,213.89,213.97,213.5,213.59,3340.003
2025-09-24 16:35:00,213.59,214.29,213.59,214.29,14647.557
